,KABKOT,month,year,longitude,latitude,pm2p5,time,RH,t2m,tp,ispa,pm10,so2
199,JAKARTA PUSAT,8,2021,106.84999999999997,-6.200000000000003,63.65321183921112,2021-08-01,78.75578613281246,27.37955688476564,5.246378108859259,4139,90.27131435838685,5.753579509993416
200,JAKARTA PUSAT,9,2021,106.84999999999997,-6.200000000000003,57.55683722223269,2021-09-01,79.24213256835942,27.62028076171873,5.10979820042861,10595,81.52621193839269,5.381550190412519
201,JAKARTA PUSAT,10,2021,106.84999999999997,-6.200000000000003,60.91177882675996,2021-10-01,79.5725585937498,27.81060546875,4.605969861149648,10989,86.23043104449945,5.344613282360192
202,JAKARTA PUSAT,11,2021,106.84999999999997,-6.200000000000003,42.553280135137925,2021-11-01,81.74925537109344,27.315157470703127,8.711064681410397,9208,60.75646613368221,4.508541775151283
203,JAKARTA PUSAT,12,2021,106.84999999999997,-6.200000000000003,44.47647510730224,2021-12-01,83.64268188476557,27.17530761718752,7.924561128020075,16190,63.3404685501658,4.552235284507214
204,JAKARTA SELATAN,1,2021,106.8083333333333,-6.283333333333336,41.806706950629774,2021-01-01,86.41425069173185,26.09524129231769,11.105528101324891,9309,60.0138294861963,4.299776289893171
205,JAKARTA SELATAN,2,2021,106.8083333333333,-6.283333333333336,39.51856382380618,2021-02-01,87.12861124674471,26.21106669108075,13.23107307155891,8206,56.770450261743626,3.6356751524954753
206,JAKARTA SELATAN,3,2021,106.8083333333333,-6.283333333333336,49.68305248937467,2021-03-01,83.14095560709632,26.862460327148444,8.64465379466594,10599,70.64742858127894,5.517862964599318
207,JAKARTA SELATAN,4,2021,106.8083333333333,-6.283333333333336,64.11036947737466,2021-04-01,81.7409973144531,27.094876098632813,5.532641631240549,10776,90.85940824654034,6.570637016934472
208,JAKARTA SELATAN,5,2021,106.8083333333333,-6.283333333333336,69.3018236278919,2021-05-01,81.49474080403635,27.68681437174481,4.05682766189187,10150,98.53437449673288,7.083316673727508
209,JAKARTA SELATAN,6,2021,106.8083333333333,-6.283333333333336,64.02475029649415,2021-06-01,84.13217671712246,26.75935668945312,4.931611567735623,13009,90.926540923736,6.517115619431801
210,JAKARTA SELATAN,7,2021,106.8083333333333,-6.283333333333336,67.68742166269483,2021-07-01,78.07397969563804,26.928263346354168,1.5440684432784393,13002,96.2923016977092,7.054796238176283
211,JAKARTA SELATAN,8,2021,106.8083333333333,-6.283333333333336,67.48722358235925,2021-08-01,79.3603973388674,26.99606119791665,5.851865683992853,7804,95.71091690554871,6.195240727688454
212,JAKARTA SELATAN,9,2021,106.8083333333333,-6.283333333333336,60.489308063078816,2021-09-01,79.73533630371112,27.28643697102862,5.79701301952219,9214,85.67855679252308,5.7393621422142616
213,JAKARTA SELATAN,10,2021,106.8083333333333,-6.283333333333336,63.0986094170749,2021-10-01,80.20740763346353,27.43743794759113,4.822107125073551,8773,89.34822254342392,5.664604038108025
214,JAKARTA SELATAN,11,2021,106.8083333333333,-6.283333333333336,43.85942539893593,2021-11-01,82.29898071289061,26.98508504231769,9.453503166635477,21075,62.6113705375842,4.750999642643717
215,JAKARTA SELATAN,12,2021,106.8083333333333,-6.283333333333336,45.70104759272248,2021-12-01,83.90416463216141,26.880771891276044,7.86887997140474,15693,65.06885183752125,4.805665883334789
216,JAKARTA TIMUR,1,2021,106.90999999999995,-6.2600000000000025,41.41610012572031,2021-01-01,86.37867797851555,26.16447705078125,11.346333175897453,10195,59.46835839173061,4.152773538529294
217,JAKARTA TIMUR,2,2021,106.90999999999995,-6.2600000000000025,39.0809438558885,2021-02-01,87.24236450195303,26.241350585937504,14.170351058244345,8785,56.16684523583143,3.4811200322176328
218,JAKARTA TIMUR,3,2021,106.90999999999995,-6.2600000000000025,49.29019937331218,2021-03-01,83.26199584960932,26.910078124999995,9.007793657481432,10569,70.08318416268352,5.320421396883932
219,JAKARTA TIMUR,4,2021,106.90999999999995,-6.2600000000000025,62.54251431177752,2021-04-01,81.6902404785157,27.170076660156223,5.7875642590223375,10894,88.62798878794878,6.27215206493189
220,JAKARTA TIMUR,5,2021,106.90999999999995,-6.2600000000000025,66.18750581329508,2021-05-01,81.54355468750003,27.74203735351561,3.864932678639976,10348,94.10833574700597,6.685462627385864
221,JAKARTA TIMUR,6,2021,106.90999999999995,-6.2600000000000025,61.391554564713104,2021-06-01,84.04538940429688,26.83748217773437,5.081139743328026,15502,87.18464412993526,6.17112661490768
222,JAKARTA TIMUR,7,2021,106.90999999999995,-6.2600000000000025,63.950001215101295,2021-07-01,78.23474853515614,26.98002270507813,1.6634921953081612,15478,90.98244610091618,6.666803288053106
223,JAKARTA TIMUR,8,2021,106.90999999999995,-6.2600000000000025,63.66687716408287,2021-08-01,79.0052270507814,27.096190185546856,5.339120492339334,8558,90.28682324678266,5.801641577420268
224,JAKARTA TIMUR,9,2021,106.90999999999995,-6.2600000000000025,57.63515105587292,2021-09-01,79.22582885742206,27.41179614257809,5.436276994645757,11118,81.63266201203746,5.409687303314916
225,JAKARTA TIMUR,10,2021,106.90999999999995,-6.2600000000000025,60.95969722689667,2021-10-01,80.16790405273429,27.5336701660156,5.080208621918997,10671,86.30249483743245,5.371114515101854
226,JAKARTA TIMUR,11,2021,106.90999999999995,-6.2600000000000025,43.724863690641584,2021-11-01,82.23363891601548,27.07792968749999,10.159353345632098,17367,62.4078657374125,4.621525660025449
227,JAKARTA TIMUR,12,2021,106.90999999999995,-6.2600000000000025,45.59658106861855,2021-12-01,83.898348388672,26.94814184570309,8.295285508036422,20643,64.91597275726208,4.665317314614491
228,JAKARTA UTARA,1,2021,106.89166666666664,-6.125000000000004,38.16883284201037,2021-01-01,85.72125549316411,26.625667317708302,10.735750676443102,4209,54.92633973326463,3.7003481692749753
229,JAKARTA UTARA,2,2021,106.89166666666664,-6.125000000000004,36.3420534298264,2021-02-01,86.66602071126296,26.64466471354167,15.811612463245424,7401,52.355913779204485,3.094675868357569
230,JAKARTA UTARA,3,2021,106.89166666666664,-6.125000000000004,45.5522218681084,2021-03-01,82.90529785156252,27.300207519531245,7.718819770961914,7252,64.79492426455145,4.792711846151807
231,JAKARTA UTARA,4,2021,106.89166666666664,-6.125000000000004,57.99438752044778,2021-04-01,81.39601440429686,27.553499348958315,5.310250930488067,7647,82.19072078140486,5.637087456485332
232,JAKARTA UTARA,5,2021,106.89166666666664,-6.125000000000004,60.373464643407495,2021-05-01,81.15157267252613,28.11764038085936,3.568791927148975,6743,85.87985148899048,5.930709761929237
233,JAKARTA UTARA,6,2021,106.89166666666664,-6.125000000000004,56.286821479290886,2021-06-01,83.43988037109393,27.281148274739536,4.9187243233124205,8381,79.95706600322973,5.512333778383591
234,JAKARTA UTARA,7,2021,106.89166666666664,-6.125000000000004,58.248720535344056,2021-07-01,78.2942576090494,27.4644140625,1.6541043172279926,6726,82.91717160189222,5.949169978365311
235,JAKARTA UTARA,8,2021,106.89166666666664,-6.125000000000004,59.06121635411725,2021-08-01,78.58107808430991,27.6042649332682,4.572350190331759,4915,83.77495807584228,5.233100721531749
236,JAKARTA UTARA,9,2021,106.89166666666664,-6.125000000000004,53.791922215318046,2021-09-01,79.20995686848964,27.77352783203122,4.857002949963134,5443,76.204047796897,4.928783102352845
237,JAKARTA UTARA,10,2021,106.89166666666664,-6.125000000000004,57.72457516033962,2021-10-01,79.24429626464833,28.01411092122396,4.442771753917042,6836,81.7015733506971,4.931416618822125
238,JAKARTA UTARA,11,2021,106.89166666666664,-6.125000000000004,40.64952744877962,2021-11-01,81.30352071126306,27.501947428385392,8.136556434134347,10007,58.05482987576547,4.196336836153082
239,JAKARTA UTARA,12,2021,106.89166666666664,-6.125000000000004,42.55326624106687,2021-12-01,83.48794759114588,27.322513224283824,8.356442973017446,11270,60.62781112308661,4.220228479481248
240,JAKARTA BARAT,1,2022,106.74999999999996,-6.158333333333336,40.90713125817418,2022-01-01,83.32106628417976,27.176343180338563,6.211204094191294,19330,57.9994361683662,4.047352940967852
241,JAKARTA BARAT,2,2022,106.74999999999996,-6.158333333333336,43.45432009284525,2022-02-01,83.5305501302084,26.97791178385417,6.593098811184325,15719,61.46149971186736,3.8440803617393713
242,JAKARTA BARAT,3,2022,106.74999999999996,-6.158333333333336,48.80647194492699,2022-03-01,82.71324259440108,27.485885823567752,4.930226250241232,10907,68.61993180587051,4.9301013169382095
243,JAKARTA BARAT,4,2022,106.74999999999996,-6.158333333333336,52.90078106530845,2022-04-01,82.04018046061208,27.62962931315104,5.894483961165025,11881,74.81471685031018,5.630867009511391
244,JAKARTA BARAT,5,2022,106.74999999999996,-6.158333333333336,58.32538483198181,2022-05-01,83.53308308919291,27.69172322591146,4.471461152037029,11827,82.92695969518873,6.363591370431739
245,JAKARTA BARAT,6,2022,106.74999999999996,-6.158333333333336,63.35976657704594,2022-06-01,83.67923278808618,26.86819396972656,4.836592158923613,16704,90.1114283339644,6.238786664230155
246,JAKARTA BARAT,7,2022,106.74999999999996,-6.158333333333336,63.042980759715135,2022-07-01,81.59126892089844,27.30102518717452,5.34084418167692,17473,89.7791189973736,6.369587450666383
247,JAKARTA BARAT,8,2022,106.74999999999996,-6.158333333333336,65.0149471109137,2022-08-01,80.05228881835951,27.43106669108074,2.63290228322157,21548,92.40035158342188,5.897265222081686
248,JAKARTA BARAT,9,2022,106.74999999999996,-6.158333333333336,64.44288414305281,2022-09-01,80.84428202311226,27.341599121093736,5.058992020785955,25840,91.6635456052162,5.517193725836335
249,JAKARTA BARAT,10,2022,106.74999999999996,-6.158333333333336,50.67775292842787,2022-10-01,82.82036234537755,27.148130900065137,8.69398850637187,37264,71.97988026557543,5.005312941416335
250,JAKARTA BARAT,11,2022,106.74999999999996,-6.158333333333336,47.2060483162426,2022-11-01,82.11912638346358,27.23369425455732,5.420633082588494,38141,67.31330980219012,4.8295815101194055
251,JAKARTA BARAT,12,2022,106.74999999999996,-6.158333333333336,39.09523577020662,2022-12-01,83.02156982421879,26.963174031575534,7.583383352806088,30124,56.01923146445152,4.046807476431035
252,JAKARTA PUSAT,1,2022,106.84999999999997,-6.200000000000003,42.58204522026656,2022-01-01,83.46480712890639,27.074613037109373,6.387758925556966,13965,60.361642522839816,4.202157949218851
253,JAKARTA PUSAT,2,2022,106.84999999999997,-6.200000000000003,45.01013937859475,2022-02-01,83.64860839843743,26.87828735351559,6.939271874725682,9365,63.673340614892986,3.9704729426045664
254,JAKARTA PUSAT,3,2022,106.84999999999997,-6.200000000000003,50.82232929609614,2022-03-01,82.73186645507822,27.407512207031232,5.342451147734952,6920,71.4831048872116,5.117726423397538
255,JAKARTA PUSAT,4,2022,106.84999999999997,-6.200000000000003,54.61809863049916,2022-04-01,82.13812866210958,27.54304931640621,6.224453113973061,6872,77.26041001632242,5.78583252648342
256,JAKARTA PUSAT,5,2022,106.84999999999997,-6.200000000000003,59.80001694420463,2022-05-01,83.51417846679709,27.599074707031207,4.45075042545793,8121,85.0107032116899,6.5247961480498455
257,JAKARTA PUSAT,6,2022,106.84999999999997,-6.200000000000003,64.61928670376062,2022-06-01,83.62476806640616,26.770554199218736,4.871469624340505,14130,91.89147327504202,6.369112098311511
258,JAKARTA PUSAT,7,2022,106.84999999999997,-6.200000000000003,63.80662168699895,2022-07-01,81.43462524414076,27.226319580078098,4.817460998893101,10007,90.85182985776116,6.4792624196204
259,JAKARTA PUSAT,8,2022,106.84999999999997,-6.200000000000003,65.2351581583366,2022-08-01,79.7502014160159,27.37299926757811,2.546699158847389,15630,92.70262201729172,5.950341890565108
260,JAKARTA PUSAT,9,2022,106.84999999999997,-6.200000000000003,64.9306246221699,2022-09-01,80.49128417968772,27.306472167968707,4.883859008550829,19342,92.34925522368704,5.592096115553952
261,JAKARTA PUSAT,10,2022,106.84999999999997,-6.200000000000003,52.23613099995365,2022-10-01,82.88791503906228,27.099813232421862,9.109007883816847,23941,74.18542152729925,5.1374375723911845
262,JAKARTA PUSAT,11,2022,106.84999999999997,-6.200000000000003,48.89824338623804,2022-11-01,82.238122558594,27.16645019531245,6.044120602309543,23637,69.70518726963826,4.980400461044341
263,JAKARTA PUSAT,12,2022,106.84999999999997,-6.200000000000003,40.74392069360502,2022-12-01,83.18475952148445,26.868038330078093,8.146679736673606,17343,58.34147934535827,4.200784719950008
264,JAKARTA SELATAN,1,2022,106.8083333333333,-6.283333333333336,43.86629603016038,2022-01-01,83.5532328287761,26.7962168375651,6.133702614654962,23518,62.14834563768113,4.459988177361759
265,JAKARTA SELATAN,2,2022,106.8083333333333,-6.283333333333336,46.59692387992052,2022-02-01,84.03237406412761,26.54093729654948,7.170308536539367,16772,65.92069568730089,4.21200014753919
266,JAKARTA SELATAN,3,2022,106.8083333333333,-6.283333333333336,52.105930138387016,2022-03-01,82.91973876953126,27.11123250325521,5.728620787461448,14595,73.2980843329592,5.378937625302707
267,JAKARTA SELATAN,4,2022,106.8083333333333,-6.283333333333336,56.77094467612966,2022-04-01,82.63916524251306,27.208440144856763,6.754099080959899,12134,80.3193485375706,6.14883481759563
268,JAKARTA SELATAN,5,2022,106.8083333333333,-6.283333333333336,62.788303973388686,2022-05-01,83.93674723307295,27.25763753255208,4.537256589780256,13109,89.24948710939746,6.9629274709562194
269,JAKARTA SELATAN,6,2022,106.8083333333333,-6.283333333333336,67.9053808417945,2022-06-01,84.11900329589845,26.409136962890614,5.11871945733827,15693,96.55666181175484,6.818493694185817
270,JAKARTA SELATAN,7,2022,106.8083333333333,-6.283333333333336,67.99453154589783,2022-07-01,81.70036824544287,26.91043802897134,5.238950190445102,17707,96.80142226563538,6.978902949577472
271,JAKARTA SELATAN,8,2022,106.8083333333333,-6.283333333333336,69.51203761238338,2022-08-01,80.16188049316426,27.05675964355466,2.867935877293434,28987,98.77829662367463,6.395729594144565
272,JAKARTA SELATAN,9,2022,106.8083333333333,-6.283333333333336,67.64859977748173,2022-09-01,81.0453389485679,26.959005737304647,5.510060489177928,34219,96.21433491159496,5.92011835382748
273,JAKARTA SELATAN,10,2022,106.8083333333333,-6.283333333333336,53.80438179313084,2022-10-01,83.17477416992186,26.81024576822914,9.893112132946586,32341,76.41093756246168,5.407578482783305
274,JAKARTA SELATAN,11,2022,106.8083333333333,-6.283333333333336,50.15735798918871,2022-11-01,82.52971903483062,26.87317504882813,6.69994158670293,41589,71.49078285164855,5.2324991148664095
275,JAKARTA SELATAN,12,2022,106.8083333333333,-6.283333333333336,41.6131503551868,2022-12-01,83.51971435546874,26.542023722330736,8.4693692624567,30426,59.56951742991328,4.414873456351517
276,JAKARTA TIMUR,1,2022,106.90999999999995,-6.2600000000000025,43.82183341059902,2022-01-01,83.68485595703123,26.835647949218743,6.538067281246006,30345,62.09968539157717,4.322396196769013
277,JAKARTA TIMUR,2,2022,106.90999999999995,-6.2600000000000025,46.18216409231948,2022-02-01,83.99795532226558,26.619818603515604,7.414845861494392,33213,65.33800768930095,4.061750768640346
278,JAKARTA TIMUR,3,2022,106.90999999999995,-6.2600000000000025,52.09488719415374,2022-03-01,83.0044519042969,27.17253808593748,6.047833338379656,12873,73.29082359438114,5.237432164274326
279,JAKARTA TIMUR,4,2022,106.90999999999995,-6.2600000000000025,55.77670949108453,2022-04-01,82.55715820312508,27.29318139648435,6.838584206998251,23121,78.90947592414956,5.9029681943988965
280,JAKARTA TIMUR,5,2022,106.90999999999995,-6.2600000000000025,60.88488668846573,2022-05-01,83.78887329101576,27.340154052734352,4.585067585110645,16877,86.53994191358154,6.662816626668516
281,JAKARTA TIMUR,6,2022,106.90999999999995,-6.2600000000000025,65.50830676133123,2022-06-01,83.87068237304692,26.50793554687498,5.138857521116717,23105,93.14875928367994,6.490392364311633
282,JAKARTA TIMUR,7,2022,106.90999999999995,-6.2600000000000025,64.63948539211256,2022-07-01,81.49351562500004,26.999814453124987,4.500942073762778,23072,92.03236683438055,6.600287944757807
283,JAKARTA TIMUR,8,2022,106.90999999999995,-6.2600000000000025,65.47173383116619,2022-08-01,79.8287866210939,27.149656005859345,2.700824588537291,56301,93.0374174051492,5.9961777827972895
284,JAKARTA TIMUR,9,2022,106.90999999999995,-6.2600000000000025,64.92452798608504,2022-09-01,80.55247070312515,27.092818115234344,4.986750133335822,47310,92.34120631459228,5.627412187789624
285,JAKARTA TIMUR,10,2022,106.90999999999995,-6.2600000000000025,52.89946362833473,2022-10-01,83.16368286132808,26.89069653320309,10.011915367096536,87188,75.12284894387994,5.206180737421066
286,JAKARTA TIMUR,11,2022,106.90999999999995,-6.2600000000000025,49.73231258439029,2022-11-01,82.58657226562502,26.93882299804685,6.89838689565641,63336,70.8791350344147,5.071473962332826
287,JAKARTA TIMUR,12,2022,106.90999999999995,-6.2600000000000025,41.678377940297885,2022-12-01,83.61429199218743,26.609103759765627,8.883232079446069,42921,59.650648864817086,4.302060556759287
288,JAKARTA UTARA,1,2022,106.89166666666664,-6.125000000000004,40.76400269386533,2022-01-01,83.47285868326817,27.21186482747396,6.727245748042898,15689,57.82640884059243,3.8793822536099953
289,JAKARTA UTARA,2,2022,106.89166666666664,-6.125000000000004,42.87336522344912,2022-02-01,83.3881561279298,27.07397827148435,6.805269876494901,16061,60.65330231150615,3.660299001778807
290,JAKARTA UTARA,3,2022,106.89166666666664,-6.125000000000004,48.76107413447829,2022-03-01,82.65115763346354,27.563365478515607,5.0209857585528646,9000,68.57347013185687,4.762371821253303
291,JAKARTA UTARA,4,2022,106.89166666666664,-6.125000000000004,51.73594371083529,2022-04-01,81.80991719563805,27.73101420084633,5.804147701710427,9807,73.16763049855852,5.3422618085770806
292,JAKARTA UTARA,5,2022,106.89166666666664,-6.125000000000004,56.0144364728886,2022-05-01,83.25731201171881,27.79901062011716,4.492542843023923,9452,79.64054694140471,5.994600720055008
293,JAKARTA UTARA,6,2022,106.89166666666664,-6.125000000000004,60.46234191043472,2022-06-01,83.22667134602877,27.000949707031225,4.82623031983771,15299,85.9954061738233,5.837802426981131
294,JAKARTA UTARA,7,2022,106.89166666666664,-6.125000000000004,58.9461579518051,2022-07-01,81.37550760904963,27.3982688395182,4.51284249002763,16870,83.96374390429337,5.900297456596072
295,JAKARTA UTARA,8,2022,106.89166666666664,-6.125000000000004,60.17235688876104,2022-08-01,79.77985432942707,27.524175211588528,2.4352472896377764,23712,85.52450112454862,5.413889432116225
296,JAKARTA UTARA,9,2022,106.89166666666664,-6.125000000000004,61.18595596799778,2022-09-01,80.35657450358087,27.479438680012983,4.522162129481786,29908,87.03593904652791,5.163604645422696
297,JAKARTA UTARA,10,2022,106.89166666666664,-6.125000000000004,49.7260684125443,2022-10-01,82.7173522949219,27.23196146647133,8.589306309198298,31637,70.62691024412685,4.771140866927056
298,JAKARTA UTARA,11,2022,106.89166666666664,-6.125000000000004,46.806575919846885,2022-11-01,82.04586181640617,27.31589477539061,5.543475951999294,36767,66.74050021576114,4.642300702817169
299,JAKARTA UTARA,12,2022,106.89166666666664,-6.125000000000004,39.19532022105745,2022-12-01,83.00658772786463,27.046689249674472,7.970699879030204,25644,56.155258304120814,3.9108188196595584
